price,postal_code,address,bed,full_bath,half_bath,property_area,property_type
219900,T3H3K5,302 - 10 SIERRA MORENA MEWS SW,2.0,2.0,,819.0,condo
410000,T2W3Y5,56 CEDARDALE RISE SW,4.0,3.0,,1343.0,house
274900,T2L2L6,811 - 10 BRENTWOOD COMMON NW,2.0,1.0,,516.0,condo
729900,T3A6B6,4590 HAMPTONS WAY NW,3.0,2.0,1.0,1550.0,house
439900,T2G1S2,1204 - 615 6 AVE SE,2.0,2.0,,636.0,condo
769000,T2E4C7,2207 7 ST NE,4.0,3.0,1.0,1831.0,house
297500,T2Z0L4,232 COPPERSTONE Cove SE,2.0,1.0,1.0,1360.0,townhouse
214900,T2Y4J4,201 - 6000 SOMERVALE CRT SW,2.0,2.0,,1010.0,condo
1395000,T3H5N1,3342 77 ST SW,4.0,3.0,1.0,2230.0,house
489000,T2T2A9,"1, 1538 34 Avenue SW",1.0,1.0,,714.0,townhouse
234900,T2X1K1,632 - 860 MIDRIDGE DR SE,2.0,1.0,,861.0,condo
285000,T2S0L1,1 - 210 25 AVE SW,2.0,1.0,,849.0,condo
540000,T2X2E7,133 LEGACY MANOR SE,3.0,3.0,1.0,2056.0,house
359000,T1Y6X1,41 COSTA MESA CLOSE NE,3.0,1.0,2.0,1283.0,house
199500,T2B3R6,3301 VALLEYVIEW Park SE,2.0,2.0,,970.0,condo
1295000,T3B3B9,420 VARSITY ESTATES PL NW,5.0,4.0,1.0,3083.0,house
233800,T3R0W6,204 - 12 SAGE HILL TERR NW,2.0,2.0,,697.0,condo
349900,T2Z3H8,26 PROMENADE Way SE,3.0,2.0,1.0,1061.0,townhouse
1150000,T3C3C7,135 WILDWOOD DR SW,4.0,3.0,,1844.0,house
950000,T3M0R7,83 AUBURN SOUND COVE SE,3.0,2.0,1.0,1676.0,house
149900,T3H5J1,130 - 550 PROMINENCE RISE SW,1.0,1.0,,696.0,condo
179999,T2T4G1,201 - 2401 16 ST SW,2.0,2.0,,854.0,condo
309900,T3H0E4,111 - 25 ASPENMONT HTS SW,2.0,2.0,,908.0,condo
1650000,T2G2Z4,1020 8 ST SE,,,,,
549900,T2X2L5,542 SUNMILLS DR SE,4.0,3.0,,2025.0,house
799000,T3H2Y7,77 CHRISTIE PARK VIEW SW,5.0,4.0,,2135.0,house
949800,T3E3S9,2603 45 ST SW,6.0,4.0,1.0,2901.0,house
3875000,T2S0X9,507 RIVERDALE AVE SW,5.0,4.0,1.0,4588.0,house
499900,T3R1K8,14 KINCORA LANDNG NW,3.0,2.0,1.0,2287.0,house
335000,T2M4W2,128 22 Avenue NW,2.0,2.0,1.0,1308.0,townhouse
1050000,T2N3J4,2324 BROADVIEW RD NW,3.0,3.0,1.0,2139.0,house
389900,T2R0P4,606 - 1118 12 AVE SW,2.0,2.0,,1010.0,condo
315000,T2S3B8,501 - 2419 ERLTON RD SW,2.0,2.0,,969.0,condo
619000,T3E2L2,3207 29 ST SW,5.0,2.0,,1047.0,house
199000,T3B5E6,811 - 8604 48 AVE NW,2.0,1.0,,958.0,condo
1595000,T3H4G2,39 ANATAPI LANE SW,5.0,4.0,1.0,2700.0,house
395000,T3B5C4,561 POINT MCKAY Grove NW,2.0,2.0,,1529.0,townhouse
749900,T3C1T1,424 38 ST SW,4.0,3.0,1.0,1880.0,house
318800,T2R0Z7,1308 - 1501 6 ST SW,1.0,1.0,,513.0,condo
754900,T3C1L2,1711 26A ST SW,4.0,3.0,1.0,1858.0,house
1732395,T2P5G8,"101, 738 1 Avenue SW",2.0,2.0,1.0,2075.0,condo
339900,T2E1C7,621 13 AVE NE,3.0,2.0,,909.0,house
588500,T2L2E5,4720 CHARLESWOOD DR NW,3.0,3.0,,1550.0,house
354900,T3K5X5,1416 - 151 COUNTRY VILLAGE RD NE,2.0,2.0,1.0,1283.0,condo
